web-scraper-order;web-scraper-start-url;link;link-href;brand;product_name;category;price;rating;number_of_reviews;number_of_recommendations;repurchase_yes;repurchase_no;repurchase_maybe
1639392009-755;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/face-wash/14661-pro-balance-creamy-cleansing-foam;Dr. Ceuracle;Pro-Balance Creamy Cleansing Foam;Pro-Balance Creamy Cleansing Foam;Rp 225.000Rp 157.500;03.06;-6;4;Yes (1);No (3);Maybe (2)
1639392852-894;https://www.sociolla.com/177-cleanser?page=22;;https://www.sociolla.com/cleansing-oil/25464-from-green-cleansing-oil;Purito;From Green Cleansing Oil;From Green Cleansing Oil;Rp 429.000Rp 278.850;04.05;-12;11;Yes (6);No (3);Maybe (3)
1639392688-868;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/toner/25600-sdp-revitalizing-treatment-softener;Shiseido;Defend Preparation Revitalizing Treatment Softener;Defend Preparation Revitalizing Treatment Softener;Rp1.075.000;null;null;null;null;null;null
1639394309-1131;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/face-wash/16945-blemish-control-clearing-facial-wash;Sukin;Blemish Control Clearing Facial Wash;Blemish Control Clearing Facial Wash;Rp 175.000Rp 113.750;04.07;-113;106;Yes (78);No (5);Maybe (30)
1639393551-1009;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/59689-hyaluronic-dewy-radiance-cleansing-foam;AHC;Hyaluronic Dewy Radiance Cleansing Foam;Hyaluronic Dewy Radiance Cleansing Foam;Rp 259.000Rp 233.100;04.00;-1;1;Yes (0);No (0);Maybe (1)
1639392874-898;https://www.sociolla.com/177-cleanser?page=22;;https://www.sociolla.com/skincare/53936-simply-fresh-facial-wash;YOU Makeups;Simply Fresh Facial Wash;Simply Fresh Facial Wash;Rp 25.000Rp 21.250;04.04;-10;9;Yes (6);No (2);Maybe (2)
1639394044-1089;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/16676-calm-and-comfort-hydrating-cleanser;The Aubree;Calm and Comfort Hydrating Cleanser;Calm and Comfort Hydrating Cleanser;Rp 95.000Rp 66.500;04.05;-126;107;Yes (88);No (14);Maybe (24)
1639392795-885;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/12763-pore-cleansing;Utama Spice;Pore Cleansing;Pore Cleansing;Rp 51.000Rp 30.600;04.05;-5;4;Yes (2);No (1);Maybe (2)
1639393334-973;https://www.sociolla.com/177-cleanser?page=17;;https://www.sociolla.com/face-wash/12735-safi-white-natural-brightening-cleanser-mangosteen;Safi;Safi White Natural Brightening Cleanser Mangosteen;Safi White Natural Brightening Cleanser Mangosteen;Rp 20.000 - Rp 35.000Rp 16.400 - Rp 28.350;04.03;-435;359;Yes (223);No (107);Maybe (105)
1639394201-1113;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/face-wash/55555-bija-trouble-facial-foam-150ml;Innisfree;Bija Trouble Facial Foam;Bija Trouble Facial Foam;Rp120.000;04.05;-27;19;Yes (16);No (7);Maybe (4)
1639394112-1099;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/face-wash/9664-rich-moist-foaming-cleanser;Dear Klairs;Rich Moist Foaming Cleanser;Rich Moist Foaming Cleanser;Rp 250.000Rp 212.500;04.06;-51;47;Yes (39);No (2);Maybe (10)
1639393575-1013;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/32702-acne-solution-facial-foam;Pond's;Acne Solution Facial Foam;Acne Solution Facial Foam;Rp 20.800 - Rp 31.900Rp 17.888 - Rp 23.925;04.02;(2,5k);1859;Yes (1,1k);No (722);Maybe (650)
1639394062-1092;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/11627-daily-fresh-cleansing-foam;Holika Holika;Daily Fresh Cleansing Foam;Daily Fresh Cleansing Foam;Rp 98.000Rp 70.560;04.07;-10;9;Yes (5);No (1);Maybe (4)
1639393379-981;https://www.sociolla.com/177-cleanser?page=17;;https://www.sociolla.com/cleanser/28375-daily-exfoliating-cleanser;Cetaphil;Daily Exfoliating Cleanser;Daily Exfoliating Cleanser;Rp 165.000Rp 156.750;04.01;-30;29;Yes (26);No (1);Maybe (3)
1639393191-950;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/micellar-water/24332-vitamin-micellar-water-nourishing-milk;Pond's;Vitamin Micellar Water Nourishing Milk;Vitamin Micellar Water Nourishing Milk;Rp 34.200Rp 25.650;04.08;(1,9k);1862;Yes (1,6k);No (42);Maybe (287)
1639392981-916;https://www.sociolla.com/177-cleanser?page=21;;https://www.sociolla.com/face-wash/24990-speedy-perfect-whip;Senka;Speedy Perfect Whip;Speedy Perfect Whip;Rp125.000;04.05;-45;36;Yes (28);No (3);Maybe (14)
1639393730-1038;https://www.sociolla.com/177-cleanser?page=13;;https://www.sociolla.com/cleansing-cream/12720-age-defy-cream-cleanser;Safi;Age Defy Cream Cleanser;Age Defy Cream Cleanser;Rp 34.500 - Rp 58.900Rp 27.945 - Rp 47.120;04.04;-135;112;Yes (78);No (23);Maybe (34)
1639393136-941;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/makeup-remover/11876-healing-tea-garden-tea-tree-cleansing-water;the saem;Healing Tea Garden Tea Tree Cleansing Water;Healing Tea Garden Tea Tree Cleansing Water;Rp 129.000Rp 89.010;04.06;-34;34;Yes (22);No (2);Maybe (10)
1639393044-926;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/53674-deep-green-tea-cleansing-foam;Benton;Deep Green Tea Cleansing Foam;Deep Green Tea Cleansing Foam;Rp 200.000Rp 120.000;04.03;-13;9;Yes (5);No (3);Maybe (5)
1639394261-1124;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/cleansing-balm/26690-makeup-remover-pembersih-make-up-wajah-cleansing-balm;Pond's;Makeup Remover Cleansing Balm;Makeup Remover Cleansing Balm;Rp 92.000 - Rp 175.000Rp 69.000 - Rp 131.250;04.06;-282;247;Yes (206);No (14);Maybe (62)
1639392004-754;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/face-wash/17094-cream-cleansing-foam;Real Barrier;Cream Cleansing Foam;Cream Cleansing Foam;Rp 260.000Rp 169.000;04.04;-10;9;Yes (5);No (1);Maybe (4)
1639394533-1166;https://www.sociolla.com/177-cleanser?page=5;;https://www.sociolla.com/micellar-water/9475-senka-all-clear-water-white-vibrant-white;Senka;SENKA All Clear Water White - Vibrant White;SENKA All Clear Water White - Vibrant White;Rp 75.000Rp 52.500;04.04;-466;428;Yes (282);No (57);Maybe (127)
1639393060-929;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/52277-micellar-foam-cleanser;Rayou;Micellar Foaming Cleanser;Micellar Foaming Cleanser;Rp98.000;04.06;-20;14;Yes (14);No (2);Maybe (4)
1639393910-1067;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/makeup-remover/14397-eye-and-lip-makeup-remover;Pixy;Eye & Lip Makeup Remover;Eye & Lip Makeup Remover;Rp28.000;04.05;-748;703;Yes (575);No (47);Maybe (126)
1639392647-861;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/face-wash/60556-cleansing-face-wash;Naif;Cleansing Face Wash;Cleansing Face Wash;Rp 299.300Rp 269.370;null;null;null;null;null;null
1639393858-1059;https://www.sociolla.com/177-cleanser?page=12;;https://www.sociolla.com/micellar-water/7842-hydrabio-h2o-micellar-water;Bioderma;Hydrabio H2O Micellar Water;Hydrabio H2O Micellar Water;Rp 148.500 - Rp 258.500Rp 118.800 - Rp 206.800;04.05;(1,3k);1262;Yes (888);No (104);Maybe (301)
1639392238-796;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/face-wash/10846-chr-essential-cleanser;Ultima II;CHR Essential Cleanser;CHR Essential Cleanser;;04.03;-16;15;Yes (8);No (4);Maybe (4)
1639393608-1018;https://www.sociolla.com/177-cleanser?page=14;;https://www.sociolla.com/face-wash/24987-all-clear-double-w-tube-a;Senka;ALL Clear Double W Tube A;ALL Clear Double W Tube A;Rp 87.000Rp 60.030;04.06;-24;22;Yes (19);No (1);Maybe (4)
1639394427-1149;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/micellar-water/9586-makeup-remover-perfect-cleansing-water-soften-up;Biore;Makeup Remover Perfect Cleansing Water Soften Up;Makeup Remover Perfect Cleansing Water Soften Up;Rp 27.800 - Rp 68.000Rp 22.240 - Rp 54.400;04.05;(1,2k);1170;Yes (831);No (88);Maybe (320)
1639394539-1167;https://www.sociolla.com/177-cleanser?page=5;;https://www.sociolla.com/face-wash/25329-neutrogena-deep-clean-brightening-foaming-cleanser-2-pcs;Neutrogena;Neutrogena Deep Clean Foaming Cleanser - 2 Pcs;Neutrogena Deep Clean Foaming Cleanser - 2 Pcs;Rp 163.000Rp 138.550;null;null;null;null;null;null
1639392442-827;https://www.sociolla.com/177-cleanser?page=26;;https://www.sociolla.com/face-wash/11867-jeju-fresh-aloe-cleansing-foam;the saem;Jeju Fresh Aloe Cleansing Foam;Jeju Fresh Aloe Cleansing Foam;Rp129.000;04.04;-6;5;Yes (3);No (2);Maybe (1)
1639394622-1180;https://www.sociolla.com/177-cleanser?page=4;;https://www.sociolla.com/cleansing-wipes/16590-smooth-and-pure-lip-and-eye-remover-pads;Ariul;Smooth & Pure Lip & Eye Remover Pads;Smooth & Pure Lip & Eye Remover Pads;Rp 39.000Rp 29.250;04.07;-762;738;Yes (591);No (15);Maybe (156)
1639393725-1037;https://www.sociolla.com/177-cleanser?page=13;;https://www.sociolla.com/face-wash/32371-white-beauty-sun-dullness-facial-scrub;Pond's;PONDS BRIGHT BEAUTY DAILY FS;PONDS BRIGHT BEAUTY DAILY FS;Rp 20.800 - Rp 31.900Rp 17.264 - Rp 24.882;04.03;-379;313;Yes (178);No (91);Maybe (110)
1639393148-943;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/face-wash/56214-whipped-foam-sebum-cleanser;Safi;Whipped Foam Sebum Cleanser;Whipped Foam Sebum Cleanser;Rp 42.900Rp 33.033;04.05;-15;10;Yes (13);No (1);Maybe (1)
1639394207-1114;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/micellar-water/54467-soothe-phyto-green-shower-cleansing-water;Keep Cool;Soothe Phyto Green Shower Cleansing Water;Soothe Phyto Green Shower Cleansing Water;Rp 120.000 - Rp 230.000Rp 72.000 - Rp 138.000;04.07;-13;11;Yes (6);No (1);Maybe (6)
1639394362-1140;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/cleansing-oil/10464-senka-all-clear-oil;Senka;Senka All Clear Oil;Senka All Clear Oil;Rp 190.000Rp 133.000;04.06;-623;573;Yes (412);No (50);Maybe (161)
1639394415-1147;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/face-wash/23605-deep-clean-foam-cleanser;A'pieu;Deep Clean Foam Cleanser (Pore);Deep Clean Foam Cleanser (Pore);Rp 69.000Rp 44.850;04.06;-52;43;Yes (41);No (5);Maybe (6)
1639392807-887;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/32291-total-effects-7in1-foaming-cleanser;Olay;Total Effects 7in1 Foaming Cleanser;Total Effects 7in1 Foaming Cleanser;Rp 33.900 - Rp 48.900;04.04;-40;37;Yes (31);No (2);Maybe (7)
1639394106-1098;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/micellar-water/12311-cleansing-water-be-clean-be-moist;Huxley;Cleansing Water Be Clean, Be Moist;Cleansing Water Be Clean, Be Moist;Rp 300.000Rp 180.000;04.06;-36;34;Yes (20);No (4);Maybe (12)
1639393544-1008;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/17103-cellup-micro-foam-cleanser;Lagom;Cellup Micro Foam Cleanser;Cellup Micro Foam Cleanser;Rp 240.000Rp 144.000;04.05;-19;13;Yes (9);No (4);Maybe (6)
1639392252-799;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/makeup-remover/7889-make-up-remover;Make Over;Make Up Remover;Make Up Remover;Rp65.000;04.02;-139;113;Yes (73);No (31);Maybe (35)
1639394550-1169;https://www.sociolla.com/177-cleanser?page=5;;https://www.sociolla.com/cleansing-balm/59478-daily-cleansing-kit;Runa Beauty;Daily Cleansing Kit;Daily Cleansing Kit;Rp278.000;null;null;null;null;null;null
1639394244-1121;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/cleansing-cream/13995-rosehip-nourishing-cream-cleanser;null;;null;null;null;null;null;null;null;null
1639393084-933;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/13016-lemon-meringue-cream-cleanser-100-ml;Sensatia Botanicals;Lemon Meringue Cream Cleanser - 100 ml;Lemon Meringue Cream Cleanser - 100 ml;Rp150.000;04.04;-14;12;Yes (10);No (2);Maybe (2)
1639394596-1176;https://www.sociolla.com/177-cleanser?page=4;;https://www.sociolla.com/face-wash/51154-natural-sublime-facial-cleanser;Avoskin;Natural Sublime Facial Cleanser;Natural Sublime Facial Cleanser;Rp 119.900Rp 101.915;04.07;-410;350;Yes (335);No (11);Maybe (64)
1639392224-793;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/micellar-water/15287-hyaluronic-cleansing-water;AHC;Hyaluronic Cleansing Water;Hyaluronic Cleansing Water;Rp 325.000Rp 211.250;04.06;-9;8;Yes (8);No (0);Maybe (1)
1639393501-1001;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/23734-pure-daily-foaming-cleanser-anti-skin-trouble;Huangjisoo;Pure Daily Foaming Cleanser Acne Care;Pure Daily Foaming Cleanser Acne Care;Rp 399.000Rp 259.350;null;null;null;null;null;null
1639392058-763;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/face-wash/49258-sua-rua-mi-aha-bha-pha;Some By Mi;AHA-BHA-PHA Acne Foam;AHA-BHA-PHA Acne Foam;Rp380.000;04.08;-24;17;Yes (19);No (0);Maybe (5)
1639392613-856;https://www.sociolla.com/177-cleanser?page=25;;https://www.sociolla.com/cleansing-oil/54980-lng-cream-skin-milk-oil-cleanser-ol21;Laneige;LNG Cream Skin Milk Oil Cleanser (OL21);LNG Cream Skin Milk Oil Cleanser (OL21);Rp 592.000Rp 360.000;null;null;null;null;null;null
1639393650-1025;https://www.sociolla.com/177-cleanser?page=14;;https://www.sociolla.com/face-wash/15983-joylab-gotta-matcha-facial-wash;Joylab;Joylab Gotta Matcha Facial Wash;Joylab Gotta Matcha Facial Wash;Rp 130.000Rp 100.100;04.05;-72;61;Yes (42);No (7);Maybe (23)
1639394437-1151;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/makeup-remover/13618-double-eye-make-up-remover-triple-pack;Nivea;Double Eye Make Up Remover Triple Pack;Double Eye Make Up Remover Triple Pack;Rp 190.800Rp 143.100;null;null;null;null;null;null
1639391982-750;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/makeup-remover/11875-healing-tea-garden-green-tea-cleansing-water;the saem;Healing Tea Garden Green Tea Cleansing Water;Healing Tea Garden Green Tea Cleansing Water;Rp 129.000Rp 89.010;04.03;-97;95;Yes (51);No (19);Maybe (27)
1639393584-1015;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/25330-neutrogena-deep-clean-foaming-cleanser-2-pcs;Neutrogena;Neutrogena Deep Clean Hydrating Foaming Cleanser - 2 Pcs;Neutrogena Deep Clean Hydrating Foaming Cleanser - 2 Pcs;Rp 183.000Rp 155.550;null;null;null;null;null;null
1639394521-1164;https://www.sociolla.com/177-cleanser?page=5;;https://www.sociolla.com/cleansing-gel/58472-keana-baking-soda-cleansing-gel;KEANA NADESHIKO;KEANA Baking Soda Cleansing Gel;KEANA Baking Soda Cleansing Gel;Rp 199.000Rp 179.100;null;null;null;null;null;null
1639394443-1152;https://www.sociolla.com/177-cleanser?page=6;;https://www.sociolla.com/face-wash/17261-acnepair-facial-wash;Everwhite;Acnepair Facial Wash;Acnepair Facial Wash;Rp 57.200Rp 45.760;04.06;-91;70;Yes (57);No (8);Maybe (26)
1639392113-773;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/face-wash/8033-white-secret-facial-wash-with-aha-;Wardah;Crystal Secret Foaming Cleanser with Natural AHA+PHA;Crystal Secret Foaming Cleanser with Natural AHA+PHA;Rp31.500;04.03;(1k);862;Yes (564);No (212);Maybe (249)
1639392970-914;https://www.sociolla.com/177-cleanser?page=21;;https://www.sociolla.com/face-wash/59996-gentle-cleansing-foam;For Skins Sake;Gentle Cleansing Foam;Gentle Cleansing Foam;Rp 150.000Rp 105.000;null;null;null;null;null;null
1639392488-835;https://www.sociolla.com/177-cleanser?page=26;;https://www.sociolla.com/cleansing-cream/9893-hazelnut-balancing-cleansing-milk;Skin Dewi;Hazelnut Balancing Cleansing Milk;Hazelnut Balancing Cleansing Milk;Rp357.500;04.04;-17;16;Yes (11);No (1);Maybe (5)
1639394162-1107;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/face-wash/53607-pure-fit-cica-cleanser;COSRX;Pure Fit Cica Cleanser;Pure Fit Cica Cleanser;Rp 215.000Rp 161.250;04.06;-73;62;Yes (56);No (3);Maybe (14)
1639392998-919;https://www.sociolla.com/177-cleanser?page=21;;https://www.sociolla.com/skincare/53935-simply-bright-facial-wash;YOU Makeups;Simply Bright Facial Wash;Simply Bright Facial Wash;Rp 25.000Rp 21.250;04.03;-13;11;Yes (9);No (3);Maybe (1)
1639393876-1062;https://www.sociolla.com/177-cleanser?page=12;;https://www.sociolla.com/micellar-water/28848-nuoc-tay-trang;Sukin;Micellar Cleansing Water;Micellar Cleansing Water;Rp 175.000Rp 148.750;04.07;-121;114;Yes (95);No (8);Maybe (18)
1639393996-1081;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/10292-bright-stuff-face-wash;Emina;Bright Stuff Face Wash;Bright Stuff Face Wash;Rp16.000;04.06;(2,2k);2026;Yes (1,5k);No (256);Maybe (491)
1639392204-790;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/cleansing-wipes/27337-wipe-off-towel-cleanser;Rayou;Wipe Off towel Cleanser;Wipe Off towel Cleanser;Rp45.000;04.07;-9;6;Yes (7);No (0);Maybe (2)
1639392765-879;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/56830-moringa-facial-cleanser;MoRR;Moringa Facial Cleanser;Moringa Facial Cleanser;Rp169.000;03.07;-3;2;Yes (2);No (1);Maybe (0)
1639392314-808;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/cleansing-balm/12389-banila-co-clean-it-zero-cleansing-balm-revitalizing;banila co.;Banila Co Clean It Zero Cleansing Balm Revitalizing;Banila Co Clean It Zero Cleansing Balm Revitalizing;Rp330.000;04.06;-52;51;Yes (34);No (4);Maybe (14)
1639392158-781;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/cleansing-balm/58523-day-off-cleansing-balm;Beauty Boss;Day Off Cleansing Balm;Day Off Cleansing Balm;Rp120.000;04.09;-6;3;Yes (4);No (0);Maybe (2)
1639393078-932;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/15620-light-complete-white-speed-foam-skin-care;Garnier;Light Complete White Speed Foam Skin Care;Light Complete White Speed Foam Skin Care;Rp 18.500Rp 16.650;04.05;-930;834;Yes (564);No (153);Maybe (213)
1639392064-764;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/micellar-water/54203-micellair-hydration-125ml-twinpack;Nivea;MicellAir Hydration 125mL Twinpack;MicellAir Hydration 125mL Twinpack;Rp 105.900Rp 90.015;null;null;null;null;null;null
1639392535-842;https://www.sociolla.com/177-cleanser?page=25;;https://www.sociolla.com/toner/25241-vv-vitalizing-toner;banila co.;VV Vitalizing Toner;VV Vitalizing Toner;Rp400.000;null;null;null;null;null;null
1639394356-1139;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/face-wash/49520-nivea-soothing-cleansing-oil-hokkaido-rose-whip-facial-foam;Nivea;NIVEA Soothing Cleansing Oil + Hokkaido Rose Whip Facial Foam;NIVEA Soothing Cleansing Oil + Hokkaido Rose Whip Facial Foam;Rp 142.000Rp 120.700;null;null;null;null;null;null
1639392286-804;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/cleansing-oil/10990-clear-cleansing-oil;KOSE;Sekkisei Clear Cleansing Oil;Sekkisei Clear Cleansing Oil;Rp449.000;04.07;-20;19;Yes (12);No (3);Maybe (5)
1639394212-1115;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/face-wash/48934-bot-rua-mat;KEANA NADESHIKO;KEANA Baking Soda Scrub Wash;KEANA Baking Soda Scrub Wash;Rp 199.000Rp 179.100;04.09;-21;17;Yes (18);No (0);Maybe (3)
1639394156-1106;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/face-wash/58439-balanced-gel-cleanser;Tulus;Balanced Gel Cleanser;Balanced Gel Cleanser;Rp 189.000Rp 175.770;04.08;-25;19;Yes (24);No (0);Maybe (1)
1639393976-1078;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/face-wash/23608-deep-clean-foam-cleanser;A'pieu;Deep Clean Foam Cleanser;Deep Clean Foam Cleanser;Rp 59.000Rp 38.350;04.04;-90;78;Yes (52);No (9);Maybe (29)
1639392148-779;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/skincare/53923-golden-age-deep-cleansing-facial-wash;YOU Makeups;Golden Age Deep Cleansing Facial Wash;Golden Age Deep Cleansing Facial Wash;Rp 55.000Rp 46.750;04.05;-9;4;Yes (4);No (3);Maybe (2)
1639392499-837;https://www.sociolla.com/177-cleanser?page=26;;https://www.sociolla.com/face-wash/49599-ocean-deep-cleansing-foam;Keep Cool;Ocean Deep Cleansing Foam;Ocean Deep Cleansing Foam;Rp 180.000Rp 108.000;04.04;-13;9;Yes (7);No (2);Maybe (4)
1639392163-782;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/cleansing-wipes/23612-deep-clean-scrub-tissue;A'pieu;Deep Clean Scrub Tissue;Deep Clean Scrub Tissue;Rp 59.000Rp 38.350;04.06;-138;128;Yes (83);No (12);Maybe (43)
1639394628-1181;https://www.sociolla.com/177-cleanser?page=4;;https://www.sociolla.com/face-wash/15294-peony-bright-deep-cleansing-foam;AHC;Peony Bright Deep Cleansing Foam;Peony Bright Deep Cleansing Foam;Rp 297.000Rp 207.900;04.05;-148;139;Yes (76);No (7);Maybe (65)
1639392830-890;https://www.sociolla.com/177-cleanser?page=22;;https://www.sociolla.com/face-wash/26944-nivea-men-acne-8h-oil-clear-acne-defense-purify-scrub-100ml-twinpack;Nivea;Nivea Men Acne 8H Oil Clear Acne Defense + Purify Scrub 100ml Twinpack;Nivea Men Acne 8H Oil Clear Acne Defense + Purify Scrub 100ml Twinpack;Rp 65.200Rp 55.420;null;null;null;null;null;null
1639392602-854;https://www.sociolla.com/177-cleanser?page=25;;https://www.sociolla.com/face-wash/56539-sua-rua-mat-a-pieu-madecassoside-cleansing-foam;A'pieu;Madecassoside Cleansing Foam;Madecassoside Cleansing Foam;Rp 149.000Rp 134.100;null;null;null;null;null;null
1639393102-936;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/56216-acne-clarifying-2in1-cleanser;Safi;Acne Clarifying 2in1 Cleanser;Acne Clarifying 2in1 Cleanser;Rp 66.000Rp 50.820;04.06;-40;28;Yes (32);No (3);Maybe (5)
1639393736-1039;https://www.sociolla.com/177-cleanser?page=13;;https://www.sociolla.com/cleanser/57819-white-expert-2in1-cleanser-and-toner;Safi;White Expert 2in1 Cleanser & Toner;White Expert 2in1 Cleanser & Toner;Rp 30.000Rp 24.000;04.07;-32;28;Yes (25);No (1);Maybe (6)
1639392813-888;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/54856-the-radiance-white-purifying-facial-foam;YOU Makeups;The Radiance White Purifying Facial Foam;The Radiance White Purifying Facial Foam;Rp 52.000Rp 44.200;04.06;-5;3;Yes (5);No (0);Maybe (0)
1639392768-880;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/57867-hair-face-and-body-wash-3-in-1;Kanh;Hair, Face & Body Wash 3 in 1;Hair, Face & Body Wash 3 in 1;Rp 60.000Rp 36.000;04.08;-1;1;Yes (1);No (0);Maybe (0)
1639391976-749;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/face-wash/26436-pure-white-white-pollution-d-toxx-facial-foam;Pond's;PONDS PURE BRIGHT FACIAL FOAM;PONDS PURE BRIGHT FACIAL FOAM;Rp 20.800Rp 17.264;04.06;-133;117;Yes (85);No (12);Maybe (36)
1639393299-968;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/face-wash/14807-halley-face-wash;Haple;Halley Face Wash;Halley Face Wash;Rp 79.000Rp 63.200;04.03;-97;79;Yes (47);No (21);Maybe (29)
1639394031-1087;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/7378-shirojyun-ultimate-whitening-face-wash;Hada Labo;Shirojyun Ultimate Whitening Face Wash;Shirojyun Ultimate Whitening Face Wash;Rp 24.255 - Rp 39.930;04.03;(1,6k);1343;Yes (844);No (342);Maybe (386)
1639393787-1048;https://www.sociolla.com/177-cleanser?page=13;;https://www.sociolla.com/face-wash/55022-lng-multi-deep-clean-cleanser-150ml-ol21;Laneige;LNG Multi Deep Clean Cleanser 150ml (OL21);LNG Multi Deep Clean Cleanser 150ml (OL21);Rp 406.000Rp 256.000;04.05;-10;7;Yes (7);No (2);Maybe (1)
1639392213-792;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/micellar-water/54204-micellair-pearl-and-white-125ml-twinpack;Nivea;MicellAir Pearl & White 125mL Twinpack;MicellAir Pearl & White 125mL Twinpack;Rp 58.000Rp 49.300;null;null;null;null;null;null
1639393798-1049;https://www.sociolla.com/177-cleanser?page=12;;https://www.sociolla.com/makeup-remover/11877-healing-tea-garden-white-tea-cleansing-water;the saem;Healing Tea Garden White Tea Cleansing Water;Healing Tea Garden White Tea Cleansing Water;Rp129.000;04.06;-29;28;Yes (22);No (2);Maybe (5)
1639392394-820;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/58152-dream-castile-soap;Organic Supply Co;Dream Castile Soap;Dream Castile Soap;Rp120.000;null;null;null;null;null;null
1639393202-952;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/face-wash/5986-white-perfect-whip-foam-100ml;Loreal Paris;White Perfect Whip Foam 100ml;White Perfect Whip Foam 100ml;Rp 55.000Rp 46.750;04.05;-532;475;Yes (353);No (58);Maybe (121)
1639394174-1109;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/makeup-remover/13937-hydrating-pomegranate-cleansing-water;Sensatia Botanicals;Hydrating Pomegranate Cleansing Water;Hydrating Pomegranate Cleansing Water;Rp 120.000 - Rp 250.000Rp 96.000 - Rp 200.000;04.04;-18;15;Yes (10);No (3);Maybe (5)
1639392209-791;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/face-wash/14402-white-aqua-gentle-facial-wash;Pixy;White Aqua Gentle Facial wash;White Aqua Gentle Facial wash;Rp30.000;04.06;-52;45;Yes (33);No (8);Maybe (11)
