web-scraper-order;web-scraper-start-url;link;link-href;brand;product_name;category;price;rating;number_of_reviews;number_of_recommendations;repurchase_yes;repurchase_no;repurchase_maybe
1639398187-1516;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/sleeping-mask/27969-lullaby-sleeping-mask;Haple;Lullaby Sleeping Mask;Lullaby Sleeping Mask;Rp 129.000Rp 103.200;04.04;-106;88;Yes (59);No (10);Maybe (37)
1639399568-1728;https://www.sociolla.com/2303-mask?page=7;;https://www.sociolla.com/sheet-mask/23765-white-face-mask;LULULUN;White Face Mask (Brightening);White Face Mask (Brightening);Rp 89.000 - Rp 320.000Rp 62.300 - Rp 208.000;04.06;-182;147;Yes (122);No (13);Maybe (47)
1639399875-1775;https://www.sociolla.com/2303-mask?page=2;;https://www.sociolla.com/sheet-mask/10187-circle-point-black-chip-mask;Mediheal;Circle Point Black Chip Mask;Circle Point Black Chip Mask;Rp 49.000Rp 31.850;04.05;-331;306;Yes (226);No (27);Maybe (78)
1639396997-1335;https://www.sociolla.com/2303-mask?page=32;;https://www.sociolla.com/sheet-mask/14405-white-aqua-serum-sheet-mask-revitalize;Pixy;White Aqua Serum Sheet Mask - Revitalize;White Aqua Serum Sheet Mask - Revitalize;Rp15.000;04.02;-202;174;Yes (102);No (26);Maybe (74)
1639397788-1450;https://www.sociolla.com/2303-mask?page=24;;https://www.sociolla.com/sheet-mask/17078-less-on-skin-calming-cica-dressing-mask;Holika Holika;Less on Skin Calming Cica Dressing Mask;Less on Skin Calming Cica Dressing Mask;Rp 40.000Rp 26.000;04.06;-4;3;Yes (2);No (0);Maybe (2)
1639398307-1535;https://www.sociolla.com/2303-mask?page=19;;https://www.sociolla.com/sheet-mask/50656-mascure-hydra-solution-sheet-mask-hyaluron-acid;Missha;Mascure Hydra Solution Sheet Mask [Hyaluron Acid];Mascure Hydra Solution Sheet Mask [Hyaluron Acid];Rp 79.900Rp 35.955;04.09;-4;3;Yes (4);No (0);Maybe (0)
1639397247-1374;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/sheet-mask/52512-bio-white-advanced-whitening-mask;Bio-essence;Bio White Advanced Whitening Mask;Bio White Advanced Whitening Mask;Rp 44.500Rp 35.600;null;null;null;null;null;null
1639398975-1637;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/16695-essenherb-bulgarian-rose-mask;essenHerb;EssenHerb Bulgarian Rose Mask;EssenHerb Bulgarian Rose Mask;Rp 20.900Rp 14.630;04.06;-248;236;Yes (186);No (9);Maybe (53)
1639398099-1502;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/peel-off-mask/51677-peel-off-mask;Philocaly Skin;Peel Off Mask Oatmeal & Centella 1KG;Peel Off Mask Oatmeal & Centella 1KG;Rp285.000;04.07;-3;2;Yes (2);No (0);Maybe (1)
1639397651-1430;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/wash-off-mask/24011-black-tea-mask-pack;HEIMISH;Black Tea Mask Pack;Black Tea Mask Pack;Rp 340.000Rp 204.000;04.04;-27;25;Yes (9);No (6);Maybe (12)
1639398223-1522;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/sheet-mask/15113-vita-jelly;Faith In Face;Vita Jelly Sheet Mask;Vita Jelly Sheet Mask;Rp 29.000Rp 21.750;04.05;-89;80;Yes (62);No (7);Maybe (20)
1639398641-1583;https://www.sociolla.com/2303-mask?page=16;;https://www.sociolla.com/sheet-mask/15103-after-shower-look-hydrogel-mask;Faith In Face;After Shower Look Hydrogel Mask;After Shower Look Hydrogel Mask;Rp 47.000Rp 32.900;04.06;-174;170;Yes (129);No (3);Maybe (42)
1639398955-1634;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sleeping-mask/61209-late-this-night-brightening-sleeping-mask;Gentle Hour;Late This Night Brightening Sleeping Mask;Late This Night Brightening Sleeping Mask;Rp230.000;04.08;-1;0;Yes (1);No (0);Maybe (0)
1639398661-1586;https://www.sociolla.com/2303-mask?page=16;;https://www.sociolla.com/sheet-mask/23754-one-night-rescue-moisturizer;LULULUN;One Night Rescue - Moisturizer;One Night Rescue - Moisturizer;Rp 39.000Rp 29.250;04.06;-16;14;Yes (14);No (1);Maybe (1)
1639398915-1627;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/55448-l-oreal-paris-revitalift-freshmix-mask-untuk-kulit-cerah-dan-kenyal-dalam-15-menit-35g;Loreal Paris;L'Oreal Paris Revitalift Freshmix Mask;L'Oreal Paris Revitalift Freshmix Mask;Rp29.000;04.07;-352;346;Yes (293);No (6);Maybe (53)
1639399211-1673;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/16694-essenherb-tea-tree-mask;essenHerb;EssenHerb Tea Tree Mask;EssenHerb Tea Tree Mask;Rp 20.900Rp 14.630;04.06;-21;12;Yes (13);No (2);Maybe (6)
1639396427-1244;https://www.sociolla.com/2303-mask?page=37;;https://www.sociolla.com/sleeping-mask/25067-yuja-niacin-brightening-sleeping-mask;Some By Mi;Yuja Niacin 30 Days Miracle Brightening Sleeping Mask;Yuja Niacin 30 Days Miracle Brightening Sleeping Mask;Rp330.000;04.05;-374;316;Yes (237);No (52);Maybe (85)
1639397629-1426;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/peel-off-mask/57891-pixy-glowssentials-clay-scrub-face-mask;Pixy;PIXY Glowssentials Clay + Scrub Face Mask;PIXY Glowssentials Clay + Scrub Face Mask;Rp33.000;04.07;-19;17;Yes (18);No (0);Maybe (1)
1639399307-1688;https://www.sociolla.com/2303-mask?page=9;;https://www.sociolla.com/sheet-mask/60980-acne-care-face-mask-4-niacinamide-probiotic-cica-grapefruit-extract;Dear Me Beauty;Acne Care Face Mask 4% Niacinamide + Probiotic + Cica + Grapefruit Extract;Acne Care Face Mask 4% Niacinamide + Probiotic + Cica + Grapefruit Extract;Rp14.900;04.07;-10;6;Yes (8);No (1);Maybe (1)
1639398334-1539;https://www.sociolla.com/2303-mask?page=19;;https://www.sociolla.com/sheet-mask/56522-mat-na-giay-a-pieu-madecassoside-gauze-mask;A'pieu;Madecassoside Gauze Mask;Madecassoside Gauze Mask;Rp 29.000Rp 26.100;null;null;null;null;null;null
1639396409-1241;https://www.sociolla.com/2303-mask?page=37;;https://www.sociolla.com/sleeping-mask/54958-lng-cica-sleeping-mask-60ml-ol21;Laneige;LNG Cica Sleeping Mask 60ml (OL21);LNG Cica Sleeping Mask 60ml (OL21);Rp 450.000Rp 334.500;04.03;-8;5;Yes (4);No (1);Maybe (3)
1639399549-1725;https://www.sociolla.com/2303-mask?page=7;;https://www.sociolla.com/sheet-mask/16799-pumpkin-vita-ade-mask;Mediheal;Pumpkin Vita Ade Mask;Pumpkin Vita Ade Mask;Rp 19.000Rp 13.300;04.07;-67;62;Yes (54);No (4);Maybe (9)
1639399579-1730;https://www.sociolla.com/2303-mask?page=7;;https://www.sociolla.com/sheet-mask/16262-acne-facial-mask;Erha;Acneact Acne Facial Mask;Acneact Acne Facial Mask;Rp 31.350 - Rp 117.600Rp 27.588 - Rp 96.432;04.05;-33;28;Yes (21);No (3);Maybe (9)
1639398440-1554;https://www.sociolla.com/2303-mask?page=18;;https://www.sociolla.com/skincare/51170-vitamin-duo-sheet-mask-pineapple-enzymes-vitamin-c;Pond's;Vitamin Duo Sheet Mask - Pineapple Enzymes + Vitamin C;Vitamin Duo Sheet Mask - Pineapple Enzymes + Vitamin C;Rp 19.000Rp 14.820;04.08;-95;91;Yes (87);No (0);Maybe (8)
1639399326-1691;https://www.sociolla.com/2303-mask?page=9;;https://www.sociolla.com/sheet-mask/55520-my-real-squeeze-mask;Innisfree;My Real Squeeze Mask;My Real Squeeze Mask;Rp19.000;04.06;-66;59;Yes (58);No (0);Maybe (8)
1639396787-1301;https://www.sociolla.com/2303-mask?page=34;;https://www.sociolla.com/sheet-mask/16496-prominent-essence-facial-mask-snail;Nuface;Prominent Essence Facial Mask Snail;Prominent Essence Facial Mask Snail;Rp 31.200Rp 18.720;03.09;-65;45;Yes (22);No (20);Maybe (23)
1639399264-1682;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/9662-midnight-blue-calming-sheet-mask;Dear Klairs;Midnight Blue Calming Sheet Mask;Midnight Blue Calming Sheet Mask;Rp 45.000Rp 36.000;04.06;-153;137;Yes (114);No (7);Maybe (32)
1639396776-1299;https://www.sociolla.com/2303-mask?page=34;;https://www.sociolla.com/sheet-mask/14424-moisture-lock-facial-mask;RIVERA;Moisture Lock Facial Mask;Moisture Lock Facial Mask;Rp32.400;04.05;-6;6;Yes (5);No (1);Maybe (0)
1639397940-1475;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/sheet-mask/12062-jeju-rest-marine-water-mask;SNP;Jeju Rest Marine Water Mask;Jeju Rest Marine Water Mask;Rp 16.500Rp 14.025;04.06;-244;228;Yes (183);No (18);Maybe (43)
1639399431-1707;https://www.sociolla.com/2303-mask?page=8;;https://www.sociolla.com/sheet-mask/23627-banana-milk-one-pack;A'pieu;Banana Milk One Pack Sheet Mask;Banana Milk One Pack Sheet Mask;Rp 15.900Rp 10.335;04.05;-266;220;Yes (167);No (18);Maybe (81)
1639398809-1609;https://www.sociolla.com/2303-mask?page=14;;https://www.sociolla.com/sheet-mask/12442-jade-soothing-ampoule-mask;SNP;Jade Soothing Ampoule Mask;Jade Soothing Ampoule Mask;Rp 39.000Rp 33.150;04.06;-166;159;Yes (132);No (10);Maybe (24)
1639397891-1466;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/sheet-mask/15683-rose-and-botanic-ha-aqua-cubic-hydrating-mask-ex;Naruko;Rose and Botanic HA Aqua Cubic Hydrating Mask Ex;Rose and Botanic HA Aqua Cubic Hydrating Mask Ex;Rp 34.000 - Rp 340.000Rp 28.900 - Rp 289.000;04.07;-321;299;Yes (251);No (8);Maybe (62)
1639399022-1644;https://www.sociolla.com/2303-mask?page=12;;https://www.sociolla.com/sheet-mask/48939-mat-na-cam-gao-dang-dap;KEANA NADESHIKO;KEANA Rice Mask;KEANA Rice Mask;Rp 109.000Rp 98.100;04.09;-31;23;Yes (25);No (1);Maybe (5)
1639398080-1499;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/sheet-mask/60315-total-solution-essential-sheet-mask-rice;PRETTY SKIN;TOTAL SOLUTION ESSENTIAL SHEET MASK #RICE;TOTAL SOLUTION ESSENTIAL SHEET MASK #RICE;Rp 9.700Rp 9.215;03.08;-3;1;Yes (1);No (1);Maybe (1)
1639396750-1295;https://www.sociolla.com/2303-mask?page=34;;https://www.sociolla.com/wash-off-mask/60542-jelly-petal-mask-terumi;Raecca Beauty Care;Jelly Petal Mask - Terumi;Jelly Petal Mask - Terumi;Rp49.000;null;null;null;null;null;null
1639397917-1471;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/sheet-mask/51819-airy-fit-sheet-mask-pomegranate-duo;Missha;Airy Fit Sheet Mask Pomegranate Duo;Airy Fit Sheet Mask Pomegranate Duo;Rp 69.000Rp 34.500;null;null;null;null;null;null
1639399815-1766;https://www.sociolla.com/2303-mask?page=3;;https://www.sociolla.com/wash-off-mask/61368-seriously-soothing-and-hydrating-gel-mask;Scarlett Whitening;Scarlett Whitening Seriously Soothing & Hydrating Gel Mask;Scarlett Whitening Seriously Soothing & Hydrating Gel Mask;Rp 82.500Rp 74.250;05.00;-10;6;Yes (10);No (0);Maybe (0)
1639397288-1379;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/sheet-mask/58517-beauty-boss-x-heny-harun-the-lift-job-sheet-mask-set-of-5;Beauty Boss;Beauty Boss x Heny Harun The Lift Job Sheet Mask set of 5;Beauty Boss x Heny Harun The Lift Job Sheet Mask set of 5;Rp450.000;null;null;null;null;null;null
1639398541-1568;https://www.sociolla.com/2303-mask?page=17;;https://www.sociolla.com/sheet-mask/13511-collagen-mask;Erha;Collagen Mask;Collagen Mask;Rp 24.200 - Rp 90.800Rp 21.296 - Rp 79.904;04.04;-100;90;Yes (69);No (7);Maybe (24)
1639397859-1461;https://www.sociolla.com/2303-mask?page=24;;https://www.sociolla.com/sheet-mask/23728-one-a-day-grain-mask-pore-refining;Helloganic;One a day grain mask - pore refining;One a day grain mask - pore refining;Rp 39.000Rp 29.250;null;null;null;null;null;null
1639398511-1564;https://www.sociolla.com/2303-mask?page=17;;https://www.sociolla.com/clay-mask/16470-mud-mask;BEAU;Mud Mask;Mud Mask;Rp200.000;04.04;-56;48;Yes (25);No (6);Maybe (25)
1639398135-1508;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/clay-mask/13984-purifying-facial-masque;Sukin;Purifying Facial Masque;Purifying Facial Masque;Rp 229.000Rp 148.850;04.03;-6;4;Yes (3);No (1);Maybe (2)
1639398064-1496;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/sheet-mask/58008-soonhan-sheet-mask-chameleon-plant;Soonhan;Soonhan Sheet Mask Chameleon Plant;Soonhan Sheet Mask Chameleon Plant;Rp 22.000Rp 12.100;04.08;-23;18;Yes (19);No (0);Maybe (4)
1639396952-1328;https://www.sociolla.com/2303-mask?page=32;;https://www.sociolla.com/sleeping-mask/55141-cica-moisturizing-sleeping-mask;null;;null;null;null;null;null;null;null;null
1639398675-1588;https://www.sociolla.com/2303-mask?page=16;;https://www.sociolla.com/sheet-mask/16260-brightening-facial-mask;Erha;Brightening Facial Mask;Brightening Facial Mask;Rp 31.350 - Rp 117.600Rp 25.707 - Rp 98.784;04.07;-20;15;Yes (16);No (2);Maybe (2)
1639398117-1505;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/sheet-mask/12700-perfect-aqua-white-mask-soothing-white;Senka;Perfect Aqua White Mask Soothing White;Perfect Aqua White Mask Soothing White;Rp 36.000Rp 25.200;04.03;-160;150;Yes (90);No (11);Maybe (59)
1639396636-1277;https://www.sociolla.com/2303-mask?page=35;;https://www.sociolla.com/eye-mask/56988-steam-eye-mask-neko-sakura-box-5-pcs-limited-edition;MegRhythm;Steam Eye Mask Sakura Box - 5 pcs (LIMITED EDITION);Steam Eye Mask Sakura Box - 5 pcs (LIMITED EDITION);Rp74.600;04.07;-67;47;Yes (55);No (1);Maybe (11)
1639399149-1664;https://www.sociolla.com/2303-mask?page=11;;https://www.sociolla.com/sheet-mask/11975-d-na-proatin-mask;Mediheal;D:NA Proatin Mask;D:NA Proatin Mask;Rp 29.000Rp 20.300;04.06;-263;252;Yes (195);No (18);Maybe (50)
1639396211-1208;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sheet-mask/10914-insolution-skin-clinic-ac-dressing-mask;Leaders;Insolution Skin Clinic Ac-Dressing Mask;Insolution Skin Clinic Ac-Dressing Mask;;04.03;-11;10;Yes (7);No (0);Maybe (4)
1639396683-1285;https://www.sociolla.com/2303-mask?page=35;;https://www.sociolla.com/eye-mask/9243-white-dew-intensive-eye-mask-10-ml;Laneige;White Dew Intensive Eye Mask 10 ml;White Dew Intensive Eye Mask 10 ml;Rp 438.000Rp 350.000;04.02;-17;17;Yes (9);No (3);Maybe (5)
1639398565-1572;https://www.sociolla.com/2303-mask?page=17;;https://www.sociolla.com/sheet-mask/51155-retinol-sheetmask;Avoskin;Retinol Sheetmask;Retinol Sheetmask;Rp 38.500Rp 28.875;04.04;-173;155;Yes (111);No (13);Maybe (49)
1639397488-1408;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/wash-off-mask/27428-fantastic-waterfull-spray-mask;d'Alba;Fantastic Waterfull Spray Mask;Fantastic Waterfull Spray Mask;Rp 450.000Rp 315.000;04.07;-32;30;Yes (28);No (2);Maybe (2)
1639396695-1287;https://www.sociolla.com/2303-mask?page=35;;https://www.sociolla.com/sheet-mask/27421-revitalizing-sheet-mask;St. Ives;Revitalizing Sheet Mask;Revitalizing Sheet Mask;Rp 34.300Rp 27.783;04.08;-126;115;Yes (104);No (5);Maybe (17)
1639399232-1677;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/57238-halloasis-moisture-hill-mask-moisture;SNP;Halloasis Moisture Hill Mask - Moisture;Halloasis Moisture Hill Mask - Moisture;Rp 20.000Rp 17.000;04.07;-14;10;Yes (13);No (0);Maybe (1)
1639396762-1297;https://www.sociolla.com/2303-mask?page=34;;https://www.sociolla.com/sheet-mask/53992-skinfusion-korean-jeju-lava-sea-water-sheet-mask;Olay;Skinfusion Korean Jeju Lava Sea Water Sheet Mask;Skinfusion Korean Jeju Lava Sea Water Sheet Mask;Rp39.900;05.00;-1;1;Yes (1);No (0);Maybe (0)
1639396434-1245;https://www.sociolla.com/2303-mask?page=37;;https://www.sociolla.com/wash-off-mask/23550-matcha-o-clock-mask;Tiff Body;Matcha O'Clock Mask;Matcha O'Clock Mask;Rp88.000;04.03;-43;38;Yes (23);No (8);Maybe (12)
1639399270-1683;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/59684-dear-me-beauty-x-kfc-hydrating-primer-sheet-mask;Dear Me Beauty;Dear Me Beauty x KFC Hydrating Primer Sheet Mask;Dear Me Beauty x KFC Hydrating Primer Sheet Mask;Rp19.900;04.08;-53;28;Yes (38);No (2);Maybe (13)
1639396249-1215;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sheet-mask/57655-revitalizing-sheet-mask-3-pcs;Mama's Choice;Revitalizing Sheet Mask (3 pcs);Revitalizing Sheet Mask (3 pcs);Rp87.000;04.07;-2;2;Yes (2);No (0);Maybe (0)
1639397902-1468;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/clay-mask/28817-mat-na-can-bang-dau;Sukin;Oil Balancing Anti-Pollution Facial Masque;Oil Balancing Anti-Pollution Facial Masque;Rp 229.000Rp 194.650;04.06;-164;159;Yes (107);No (7);Maybe (50)
1639399595-1732;https://www.sociolla.com/2303-mask?page=6;;https://www.sociolla.com/lip-mask/54530-choosy-lip-pack-herb-sensitive-lips;CHOOSY;CHOOSY Lip Pack Herb (Sensitive Lips);CHOOSY Lip Pack Herb (Sensitive Lips);Rp 19.900Rp 17.910;04.07;-16;14;Yes (11);No (0);Maybe (5)
1639399923-1782;https://www.sociolla.com/2303-mask?page=1;;https://www.sociolla.com/sheet-mask/9038-nmf-aquaring-ampoule-mask-ex;Mediheal;N.M.F Aquaring Ampoule Mask EX;N.M.F Aquaring Ampoule Mask EX;Rp 29.000Rp 20.300;04.06;(3,2k);3108;Yes (2,6k);No (114);Maybe (462)
1639397923-1472;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/sheet-mask/15482-youth-mask-skin-radiance-pack-of-5;Loreal Paris;Youth Mask Skin Radiance Pack of 5;Youth Mask Skin Radiance Pack of 5;Rp 190.000Rp 117.800;null;null;null;null;null;null
1639396375-1236;https://www.sociolla.com/2303-mask?page=38;;https://www.sociolla.com/sheet-mask/23781-hydrabomb-aloe-vera-jelly-mask;Garnier;Hydrabomb Aloe Vera Jelly Mask;Hydrabomb Aloe Vera Jelly Mask;;04.06;-765;728;Yes (534);No (54);Maybe (177)
1639398030-1491;https://www.sociolla.com/2303-mask?page=22;;https://www.sociolla.com/sheet-mask/15685-7days-plus-mask-coconut;Ariul;7Days Plus Mask - Coconut;7Days Plus Mask - Coconut;Rp 34.900Rp 24.430;04.07;-44;42;Yes (39);No (0);Maybe (5)
1639398528-1566;https://www.sociolla.com/2303-mask?page=17;;https://www.sociolla.com/sheet-mask/14477-beauty-full-mask;Son&Park;Beauty Full Mask;Beauty Full Mask;Rp 39.000Rp 23.400;04.05;-826;748;Yes (531);No (72);Maybe (223)
1639398784-1605;https://www.sociolla.com/2303-mask?page=15;;https://www.sociolla.com/sleeping-mask/59582-cica-sleeping-mask-60ml-ol0721;Laneige;Cica Sleeping Mask 60ml (OL0721);Cica Sleeping Mask 60ml (OL0721);Rp 565.500Rp 360.000;05.00;-1;0;Yes (1);No (0);Maybe (0)
1639398926-1629;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/13796-royal-de-caviar-gold-mask;Frudia;Royal De Caviar Gold Mask;Royal De Caviar Gold Mask;Rp22.000;04.04;-16;15;Yes (12);No (0);Maybe (4)
1639399238-1678;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/25865-mood-maker-mask-glam;Ariul;Mood Maker Mask Glam;Mood Maker Mask Glam;Rp 39.000Rp 25.350;04.07;-233;227;Yes (177);No (5);Maybe (51)
1639398547-1569;https://www.sociolla.com/2303-mask?page=17;;https://www.sociolla.com/sheet-mask/61396-ysb-niacinamide-centella-asiatica-concentrated-serum-mask;Avoskin;YSB Niacinamide + Centella Asiatica Concentrated Serum Mask;YSB Niacinamide + Centella Asiatica Concentrated Serum Mask;Rp 38.500Rp 30.800;null;null;null;null;null;null
1639398353-1542;https://www.sociolla.com/2303-mask?page=19;;https://www.sociolla.com/sheet-mask/60314-total-solution-essential-sheet-mask-rose;PRETTY SKIN;TOTAL SOLUTION ESSENTIAL SHEET MASK #ROSE;TOTAL SOLUTION ESSENTIAL SHEET MASK #ROSE;Rp 9.700Rp 9.215;04.03;-2;0;Yes (0);No (0);Maybe (2)
1639396987-1333;https://www.sociolla.com/2303-mask?page=32;;https://www.sociolla.com/sheet-mask/27663-bio-treasure-jeju-marine-algae-skin-water-full-mask;Bio-essence;Bio Treasure Jeju Marine Algae Skin Water-full Mask;Bio Treasure Jeju Marine Algae Skin Water-full Mask;Rp 44.500Rp 34.710;null;null;null;null;null;null
1639398768-1602;https://www.sociolla.com/2303-mask?page=15;;https://www.sociolla.com/sheet-mask/27582-jelly-mask-cool;Momopuri;Jelly Mask Cool;Jelly Mask Cool;Rp 29.900 - Rp 119.600Rp 22.425 - Rp 83.720;04.07;-83;77;Yes (61);No (1);Maybe (21)
1639399344-1694;https://www.sociolla.com/2303-mask?page=9;;https://www.sociolla.com/clay-mask/16207-nature-daily-tea-tree-oil-control-clay-capsule-mask;Wardah;Nature Daily Tea Tree Oil Control Clay Capsule Mask;Nature Daily Tea Tree Oil Control Clay Capsule Mask;Rp21.000;04.05;-368;332;Yes (246);No (32);Maybe (90)
1639396981-1332;https://www.sociolla.com/2303-mask?page=32;;https://www.sociolla.com/clay-mask/16961-tea-tree-and-lemon-facial-mask;Sensatia Botanicals;Tea Tree & Lemon Facial Mask;Tea Tree & Lemon Facial Mask;Rp120.000;04.03;-7;6;Yes (4);No (2);Maybe (1)
1639397135-1357;https://www.sociolla.com/2303-mask?page=30;;https://www.sociolla.com/skincare/51172-vitamin-duo-sheet-mask-coconut-water-vitamin-b3;Pond's;Vitamin Duo Sheet Mask - Coconut Water + Vitamin B3;Vitamin Duo Sheet Mask - Coconut Water + Vitamin B3;Rp 19.000Rp 14.820;04.09;-81;78;Yes (78);No (0);Maybe (3)
1639398146-1510;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/sheet-mask/50650-airy-fit-sheet-mask-potato;Missha;Airy Fit Sheet Mask Potato;Airy Fit Sheet Mask Potato;Rp 34.500Rp 15.525;04.05;-37;34;Yes (23);No (1);Maybe (13)
1639396392-1239;https://www.sociolla.com/2303-mask?page=38;;https://www.sociolla.com/sheet-mask/16921-prep-peptaronic-ampoule-mask;SNP;Prep Peptaronic Ampoule Mask;Prep Peptaronic Ampoule Mask;;04.07;-368;352;Yes (286);No (17);Maybe (65)
1639398700-1591;https://www.sociolla.com/2303-mask?page=15;;https://www.sociolla.com/sheet-mask/51824-airy-fit-sheet-mask-pearl-duo;Missha;Airy Fit Sheet Mask Pearl Duo;Airy Fit Sheet Mask Pearl Duo;Rp 69.000Rp 34.500;null;null;null;null;null;null
1639397336-1386;https://www.sociolla.com/2303-mask?page=28;;https://www.sociolla.com/sheet-mask/55045-lightening-essence-sheet-mask;Wardah;Lightening Essence Sheet Mask;Lightening Essence Sheet Mask;Rp19.500;04.08;-48;44;Yes (39);No (1);Maybe (8)
1639399063-1651;https://www.sociolla.com/2303-mask?page=12;;https://www.sociolla.com/sheet-mask/25867-my-mood-maker-chic;Ariul;My Mood Maker Chic;My Mood Maker Chic;Rp 21.000Rp 13.650;04.07;-414;361;Yes (358);No (4);Maybe (52)
1639397988-1484;https://www.sociolla.com/2303-mask?page=22;;https://www.sociolla.com/sheet-mask/26749-revitalift-crystal-miro-essence-treatment-mask;Loreal Paris;Revitalift Crystal Miro-Essence Treatment Mask;Revitalift Crystal Miro-Essence Treatment Mask;Rp 29.000Rp 25.520;04.07;(1,5k);1450;Yes (1,1k);No (24);Maybe (314)
1639396627-1276;https://www.sociolla.com/2303-mask?page=35;;https://www.sociolla.com/sleeping-mask/12317-sleep-mask-good-night;Huxley;Sleep Mask Good Night;Sleep Mask Good Night;Rp 320.000Rp 192.000;null;null;null;Yes (56);No (9);Maybe (19)
1639398647-1584;https://www.sociolla.com/2303-mask?page=16;;https://www.sociolla.com/sleeping-mask/55390-erha-x-aqua-re-fresh-hydrating-overnight-mask;Erha;ERHA X AQUA Re-Fresh Hydrating Overnight Mask;ERHA X AQUA Re-Fresh Hydrating Overnight Mask;Rp 137.500Rp 118.250;04.05;-13;11;Yes (10);No (1);Maybe (2)
1639398596-1576;https://www.sociolla.com/2303-mask?page=16;;https://www.sociolla.com/sheet-mask/57237-halloasis-brightening-hill-mask-brightening;SNP;Halloasis Brightening Hill Mask - Brightening;Halloasis Brightening Hill Mask - Brightening;Rp 20.000Rp 17.000;04.06;-35;26;Yes (25);No (0);Maybe (10)
1639397035-1341;https://www.sociolla.com/2303-mask?page=31;;https://www.sociolla.com/sleeping-mask/23919-sleeping-mask;BEAU;Sleeping Mask;Sleeping Mask;Rp300.000;04.04;-6;4;Yes (4);No (0);Maybe (2)
1639399413-1704;https://www.sociolla.com/2303-mask?page=8;;https://www.sociolla.com/sheet-mask/13212-meience-nattogum-mask;Mediheal;Meience Nattogum Mask;Meience Nattogum Mask;Rp 21.500Rp 15.050;04.04;-515;431;Yes (308);No (72);Maybe (135)
1639398473-1559;https://www.sociolla.com/2303-mask?page=17;;https://www.sociolla.com/sheet-mask/50663-mascure-nutrition-solution-sheet-mask-propolis;Missha;Mascure Nutrition Solution Sheet Mask [Propolis];Mascure Nutrition Solution Sheet Mask [Propolis];Rp 79.900Rp 35.955;04.04;-7;7;Yes (6);No (1);Maybe (0)
1639397171-1362;https://www.sociolla.com/2303-mask?page=30;;https://www.sociolla.com/sheet-mask/57988-age-miracle-serum-sheet-mask-anti-aging;Pond's;Age Miracle Serum Sheet Mask - Anti Aging;Age Miracle Serum Sheet Mask - Anti Aging;Rp 25.000Rp 17.500;04.05;-14;12;Yes (12);No (2);Maybe (0)
1639396621-1275;https://www.sociolla.com/2303-mask?page=35;;https://www.sociolla.com/clay-mask/16543-bentonite-clay-mask;Haple;Bentonite Clay Mask;Bentonite Clay Mask;Rp 49.000Rp 39.200;03.09;-36;24;Yes (9);No (17);Maybe (10)
1639397231-1371;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/sheet-mask/49269-mat-na-giay-diamond-bright;Some By Mi;Red Diamond Brightening Glow Luminous Ampoule Mask;Red Diamond Brightening Glow Luminous Ampoule Mask;Rp38.000;04.08;-16;9;Yes (14);No (1);Maybe (1)
1639398462-1558;https://www.sociolla.com/2303-mask?page=18;;https://www.sociolla.com/sheet-mask/14404-white-aqua-serum-sheet-mask-pure-bright;Pixy;White Aqua Serum Sheet Mask - Pure Bright;White Aqua Serum Sheet Mask - Pure Bright;Rp15.000;04.04;-375;353;Yes (228);No (25);Maybe (122)
